x;y;z;rho_r;rho_b;psi
50;43;38;0.972298;0.0141918;0.971228
51;43;38;0.97422;0.0132132;0.973237
52;43;38;0.979252;0.0106774;0.978428
53;43;38;0.985508;0.00749451;0.984905
45;44;38;0.988442;0.00599745;0.987938
46;44;38;0.978218;0.0112101;0.97734
47;44;38;0.964362;0.0182544;0.962845
48;44;38;0.949538;0.0257848;0.947126
49;44;38;0.938066;0.0316439;0.934735
50;44;38;0.933743;0.0338625;0.930008
51;44;38;0.938087;0.0316356;0.934753
52;44;38;0.949568;0.0257744;0.947148
53;44;38;0.964387;0.018249;0.962857
54;44;38;0.97823;0.0112124;0.977336
55;44;38;0.988445;0.00600452;0.987924
44;45;38;0.988442;0.00599745;0.987938
45;45;38;0.975086;0.0127949;0.974096
46;45;38;0.953621;0.0237122;0.951476
47;45;38;0.925652;0.0378435;0.921445
48;45;38;0.897285;0.0523248;0.889797
49;45;38;0.876033;0.063122;0.865577
50;45;38;0.868165;0.0670848;0.856542
51;45;38;0.876056;0.0631134;0.865597
52;45;38;0.89731;0.0523173;0.889815
53;45;38;0.925657;0.0378496;0.921434
54;45;38;0.953596;0.0237349;0.951429
55;45;38;0.975046;0.0128254;0.974034
56;45;38;0.988405;0.00602417;0.987884
44;46;38;0.978218;0.0112101;0.97734
45;46;38;0.953621;0.0237122;0.951476
46;46;38;0.915713;0.0428533;0.910589
47;46;38;0.869575;0.0664248;0.858067
48;46;38;0.825007;0.0889539;0.805344
49;46;38;0.793296;0.10497;0.766283
50;46;38;0.78195;0.11078;0.751817
51;46;38;0.793306;0.104968;0.766289
52;46;38;0.824998;0.0889648;0.805321
53;46;38;0.869512;0.066467;0.857973
54;46;38;0.915588;0.0429282;0.910428
55;46;38;0.95347;0.0237988;0.951295
56;46;38;0.978095;0.0112824;0.977193
43;47;38;0.985486;0.0074998;0.984894
44;47;38;0.964362;0.0182544;0.962845
45;47;38;0.925652;0.0378435;0.921445
46;47;38;0.869575;0.0664248;0.858067
47;47;38;0.804919;0.0991215;0.780715
48;47;38;0.746505;0.128666;0.705963
49;47;38;0.706795;0.148747;0.652275
50;47;38;0.692841;0.155699;0.633019
51;47;38;0.706775;0.14876;0.652241
52;47;38;0.746424;0.128715;0.705841
53;47;38;0.804726;0.099231;0.780452
54;47;38;0.869265;0.0665974;0.857677
55;47;38;0.9253;0.0380351;0.921034
56;47;38;0.964074;0.0184126;0.962518
57;47;38;0.98531;0.00759828;0.984695
43;48;38;0.97923;0.0106843;0.978414
44;48;38;0.949538;0.0257848;0.947126
45;48;38;0.897285;0.0523248;0.889797
46;48;38;0.825007;0.0889539;0.805344
47;48;38;0.746505;0.128666;0.705963
48;48;38;0.679021;0.162715;0.613383
49;48;38;0.634923;0.184921;0.548887
50;48;38;0.619795;0.192647;0.525759
51;48;38;0.634857;0.184959;0.548779
52;48;38;0.678831;0.16282;0.613094
53;48;38;0.746115;0.128877;0.70542
54;48;38;0.824416;0.0892696;0.804594
55;48;38;0.896629;0.0526773;0.889019
56;48;38;0.948994;0.026072;0.946523
57;48;38;0.978894;0.0108618;0.978051
43;49;38;0.974206;0.0132181;0.973227
44;49;38;0.938066;0.0316439;0.934735
45;49;38;0.876033;0.063122;0.865577
46;49;38;0.793296;0.10497;0.766283
47;49;38;0.706795;0.148747;0.652275
48;49;38;0.634923;0.184921;0.548887
49;49;38;0.589066;0.208179;0.477755
50;49;38;0.573457;0.216063;0.452673
51;49;38;0.58893;0.208253;0.477527
52;49;38;0.634573;0.185108;0.548341
53;49;38;0.706137;0.149096;0.651332
54;49;38;0.792337;0.105476;0.765037
55;49;38;0.87498;0.0636748;0.864328
56;49;38;0.937204;0.0320941;0.933779
57;49;38;0.973678;0.0134929;0.972663
42;50;38;0.990252;0.0050433;0.989866
43;50;38;0.972298;0.0141918;0.971228
44;50;38;0.933743;0.0338625;0.930008
45;50;38;0.868165;0.0670848;0.856542
46;50;38;0.78195;0.11078;0.751817
47;50;38;0.692841;0.155699;0.633019
48;50;38;0.619795;0.192647;0.525759
49;50;38;0.573457;0.216063;0.452673
50;50;38;0.557729;0.224097;0.426734
51;50;38;0.573214;0.216195;0.45226
52;50;38;0.619217;0.192953;0.524846
53;50;38;0.691826;0.156231;0.631556
54;50;38;0.780546;0.111516;0.749982
55;50;38;0.866672;0.0678548;0.854783
56;50;38;0.932558;0.0344747;0.9287
57;50;38;0.971586;0.0145569;0.970477
58;50;38;0.98992;0.005212;0.989525
43;51;38;0.97422;0.0132132;0.973237
44;51;38;0.938087;0.0316356;0.934753
45;51;38;0.876056;0.0631134;0.865597
46;51;38;0.793306;0.104968;0.766289
47;51;38;0.706775;0.14876;0.652241
48;51;38;0.634857;0.184959;0.548779
49;51;38;0.58893;0.208253;0.477527
50;51;38;0.573214;0.216195;0.45226
51;51;38;0.588523;0.208465;0.476867
52;51;38;0.633959;0.185433;0.547389
53;51;38;0.705313;0.149517;0.650183
54;51;38;0.791432;0.105947;0.763874
55;51;38;0.874178;0.0640815;0.863403
56;51;38;0.936668;0.0323677;0.933196
57;51;38;0.973399;0.0136305;0.972381
43;52;38;0.979252;0.0106774;0.978428
44;52;38;0.949568;0.0257744;0.947148
45;52;38;0.89731;0.0523173;0.889815
46;52;38;0.824998;0.0889648;0.805321
47;52;38;0.746424;0.128715;0.705841
48;52;38;0.678831;0.16282;0.613094
49;52;38;0.634573;0.185108;0.548341
50;52;38;0.619217;0.192953;0.524846
51;52;38;0.633959;0.185433;0.547389
52;52;38;0.677545;0.16348;0.611235
53;52;38;0.744503;0.12971;0.703253
54;52;38;0.822728;0.0901318;0.802529
55;52;38;0.89523;0.0533978;0.887421
56;52;38;0.948086;0.0265284;0.945561
57;52;38;0.978431;0.0110846;0.977596
43;53;38;0.985508;0.00749451;0.984905
44;53;38;0.964387;0.018249;0.962857
45;53;38;0.925657;0.0378496;0.921434
46;53;38;0.869512;0.066467;0.857973
47;53;38;0.804726;0.099231;0.780452
48;53;38;0.746115;0.128877;0.70542
49;53;38;0.706137;0.149096;0.651332
50;53;38;0.691826;0.156231;0.631556
51;53;38;0.705313;0.149517;0.650183
52;53;38;0.744503;0.12971;0.703253
53;53;38;0.802512;0.100368;0.777671
54;53;38;0.867133;0.0676921;0.855177
55;53;38;0.92365;0.038872;0.919229
56;53;38;0.963068;0.018916;0.961474
57;53;38;0.984822;0.00783437;0.984215
44;54;38;0.97823;0.0112124;0.977336
45;54;38;0.953596;0.0237349;0.951429
46;54;38;0.915588;0.0429282;0.910428
47;54;38;0.869265;0.0665974;0.857677
48;54;38;0.824416;0.0892696;0.804594
49;54;38;0.792337;0.105476;0.765037
50;54;38;0.780546;0.111516;0.749982
51;54;38;0.791432;0.105947;0.763874
52;54;38;0.822728;0.0901318;0.802529
53;54;38;0.867133;0.0676921;0.855177
54;54;38;0.913495;0.043994;0.908105
55;54;38;0.951971;0.0245482;0.949723
56;54;38;0.977238;0.0117039;0.97633
44;55;38;0.988445;0.00600452;0.987924
45;55;38;0.975046;0.0128254;0.974034
46;55;38;0.95347;0.0237988;0.951295
47;55;38;0.9253;0.0380351;0.921034
48;55;38;0.896629;0.0526773;0.889019
49;55;38;0.87498;0.0636748;0.864328
50;55;38;0.866672;0.0678548;0.854783
51;55;38;0.874178;0.0640815;0.863403
52;55;38;0.89523;0.0533978;0.887421
53;55;38;0.92365;0.038872;0.919229
54;55;38;0.951971;0.0245482;0.949723
55;55;38;0.973979;0.0133571;0.972943
56;55;38;0.987805;0.00630686;0.987312
45;56;38;0.988405;0.00602417;0.987884
46;56;38;0.978095;0.0112824;0.977193
47;56;38;0.964074;0.0184126;0.962518
48;56;38;0.948994;0.026072;0.946523
49;56;38;0.937204;0.0320941;0.933779
50;56;38;0.932558;0.0344747;0.9287
51;56;38;0.936668;0.0323677;0.933196
52;56;38;0.948086;0.0265284;0.945561
53;56;38;0.963068;0.018916;0.961474
54;56;38;0.977238;0.0117039;0.97633
55;56;38;0.987805;0.00630686;0.987312
47;57;38;0.98531;0.00759828;0.984695
48;57;38;0.978894;0.0108618;0.978051
49;57;38;0.973678;0.0134929;0.972663
50;57;38;0.971586;0.0145569;0.970477
51;57;38;0.973399;0.0136305;0.972381
52;57;38;0.978431;0.0110846;0.977596
53;57;38;0.984822;0.00783437;0.984215
50;58;38;0.98992;0.005212;0.989525
48;41;39;0.988635;0.00587901;0.988177
49;41;39;0.985906;0.00728443;0.985331
50;41;39;0.984836;0.00782433;0.984236
51;41;39;0.985918;0.00728029;0.98534
52;41;39;0.988654;0.00587291;0.98819
46;42;39;0.984351;0.00809466;0.983687
47;42;39;0.974277;0.0132088;0.973248
48;42;39;0.963395;0.0187629;0.961792
49;42;39;0.954804;0.0231369;0.952683
50;42;39;0.951532;0.0247956;0.949206
51;42;39;0.954832;0.0231252;0.952707
52;42;39;0.963438;0.018746;0.961828
53;42;39;0.974318;0.0131945;0.973277
54;42;39;0.984382;0.00808725;0.983703
44;43;39;0.989147;0.00565566;0.98863
45;43;39;0.976661;0.0120146;0.975696
46;43;39;0.956517;0.0222788;0.954477
47;43;39;0.930105;0.0356764;0.926119
48;43;39;0.903055;0.0494376;0.896193
49;43;39;0.882775;0.059739;0.873235
50;43;39;0.875291;0.0635674;0.864586
51;43;39;0.882826;0.0597156;0.873288
52;43;39;0.903132;0.0494042;0.896268
53;43;39;0.930171;0.0356511;0.926175
54;43;39;0.95655;0.0222717;0.954493
55;43;39;0.976666;0.0120221;0.975681
56;43;39;0.989141;0.00566784;0.988605
43;44;39;0.989147;0.00565566;0.98863
44;44;39;0.973383;0.013682;0.972277
45;44;39;0.943815;0.0286871;0.941004
46;44;39;0.899132;0.0513576;0.891934
47;44;39;0.845689;0.0785313;0.830059
48;44;39;0.795327;0.104063;0.768592
49;44;39;0.760026;0.121899;0.723562
50;44;39;0.747468;0.128213;0.707171
51;44;39;0.760093;0.121868;0.723644
52;44;39;0.795423;0.104021;0.7687
53;44;39;0.845753;0.0785086;0.830116
54;44;39;0.899121;0.0513745;0.8919
55;44;39;0.943745;0.0287356;0.940903
56;44;39;0.9733;0.0137346;0.97217
57;44;39;0.98909;0.0056936;0.988553
43;45;39;0.976661;0.0120146;0.975696
44;45;39;0.943815;0.0286871;0.941004
45;45;39;0.886524;0.0577619;0.87766
46;45;39;0.808527;0.0973247;0.78512
47;45;39;0.725139;0.139674;0.676985
48;45;39;0.654357;0.175253;0.577505
49;45;39;0.60853;0.198387;0.508283
50;45;39;0.59288;0.206383;0.483567
51;45;39;0.608587;0.198361;0.508368
52;45;39;0.654424;0.175226;0.577591
53;45;39;0.725131;0.139688;0.676955
54;45;39;0.808373;0.0974172;0.784901
55;45;39;0.886246;0.0579183;0.877313
56;45;39;0.943529;0.0288459;0.940669
57;45;39;0.976456;0.012126;0.975468
42;46;39;0.984351;0.00809466;0.983687
43;46;39;0.956517;0.0222788;0.954477
44;46;39;0.899132;0.0513576;0.891934
45;46;39;0.808527;0.0973247;0.78512
46;46;39;0.698982;0.152955;0.640925
47;46;39;0.594937;0.205098;0.487278
48;46;39;0.515217;0.245668;0.354258
49;46;39;0.466677;0.270237;0.266571
50;46;39;0.450484;0.278268;0.236317
51;46;39;0.466704;0.270227;0.266616
52;46;39;0.515212;0.245676;0.354238
53;46;39;0.594786;0.205185;0.487018
54;46;39;0.698568;0.153182;0.640312
55;46;39;0.807868;0.0976783;0.784267
56;46;39;0.898437;0.0517262;0.891121
57;46;39;0.956016;0.0225446;0.953923
58;46;39;0.984084;0.00823588;0.983401
42;47;39;0.974277;0.0132088;0.973248
43;47;39;0.930105;0.0356764;0.926119
44;47;39;0.845689;0.0785313;0.830059
45;47;39;0.725139;0.139674;0.676985
46;47;39;0.594937;0.205098;0.487278
47;47;39;0.483684;0.26168;0.297846
48;47;39;0.404112;0.301814;0.144914
49;47;39;0.358171;0.325021;0.0485224
50;47;39;0.343378;0.332607;0.0159336
51;47;39;0.358159;0.325029;0.0484928
52;47;39;0.404014;0.301868;0.144706
53;47;39;0.483348;0.261865;0.297208
54;47;39;0.594176;0.205496;0.486049
55;47;39;0.723938;0.140308;0.675304
56;47;39;0.844363;0.0792196;0.828452
57;47;39;0.929098;0.0361975;0.925002
58;47;39;0.973736;0.0134911;0.972669
41;48;39;0.988635;0.00587901;0.988177
42;48;39;0.963395;0.0187629;0.961792
43;48;39;0.903055;0.0494376;0.896193
44;48;39;0.795327;0.104063;0.768592
45;48;39;0.654357;0.175253;0.577505
46;48;39;0.515217;0.245668;0.354258
47;48;39;0.404112;0.301814;0.144914
48;48;39;0.329016;0.339684;-0.0159542
49;48;39;0.287086;0.36087;-0.113872
50;48;39;0.273645;0.367488;-0.146371
51;48;39;0.28703;0.360899;-0.114008
52;48;39;0.328812;0.339795;-0.0164262
53;48;39;0.403556;0.302106;0.143766
54;48;39;0.514056;0.24628;0.352181
55;48;39;0.652495;0.176205;0.574744
56;48;39;0.793199;0.105168;0.765869
57;48;39;0.901367;0.0503029;0.894285
58;48;39;0.962458;0.0192441;0.960794
59;48;39;0.988248;0.0060757;0.987779
41;49;39;0.985906;0.00728443;0.985331
42;49;39;0.954804;0.0231369;0.952683
43;49;39;0.882775;0.059739;0.873235
44;49;39;0.760026;0.121899;0.723562
45;49;39;0.60853;0.198387;0.508283
46;49;39;0.466677;0.270237;0.266571
47;49;39;0.358171;0.325021;0.0485224
48;49;39;0.287086;0.36087;-0.113872
49;49;39;0.248176;0.380466;-0.210438
50;49;39;0.235984;0.386775;-0.242135
51;49;39;0.248062;0.380526;-0.210733
52;49;39;0.286738;0.361053;-0.114721
53;49;39;0.35733;0.325458;0.0466791
54;49;39;0.465006;0.271103;0.263416
55;49;39;0.605909;0.199743;0.504145
56;49;39;0.756988;0.12346;0.719551
57;49;39;0.880314;0.0609974;0.870399
58;49;39;0.953428;0.0238428;0.951205
59;49;39;0.985329;0.00756993;0.984752
41;50;39;0.984836;0.00782433;0.984236
42;50;39;0.951532;0.0247956;0.949206
43;50;39;0.875291;0.0635674;0.864586
44;50;39;0.747468;0.128213;0.707171
45;50;39;0.59288;0.206383;0.483567
46;50;39;0.450484;0.278268;0.236317
47;50;39;0.343378;0.332607;0.0159336
48;50;39;0.273645;0.367488;-0.146371
49;50;39;0.235984;0.386775;-0.242135
50;50;39;0.224057;0.392868;-0.273633
51;50;39;0.235774;0.386887;-0.24269
52;50;39;0.27307;0.367788;-0.1478
53;50;39;0.342111;0.333257;0.0131105
54;50;39;0.448137;0.279484;0.231788
55;50;39;0.589344;0.208196;0.477904
56;50;39;0.743473;0.130265;0.701822
57;50;39;0.872111;0.0651968;0.860885
58;50;39;0.949764;0.0256913;0.947325
59;50;39;0.984115;0.00817972;0.983514
41;51;39;0.985918;0.00728029;0.98534
42;51;39;0.954832;0.0231252;0.952707
43;51;39;0.882826;0.0597156;0.873288
44;51;39;0.760093;0.121868;0.723644
45;51;39;0.608587;0.198361;0.508368
46;51;39;0.466704;0.270227;0.266616
47;51;39;0.358159;0.325029;0.0484928
48;51;39;0.28703;0.360899;-0.114008
49;51;39;0.248062;0.380526;-0.210733
50;51;39;0.235774;0.386887;-0.24269
51;51;39;0.247686;0.380728;-0.21171
52;51;39;0.286067;0.361388;-0.116334
53;51;39;0.356251;0.326022;0.0443062
54;51;39;0.46342;0.271904;0.260452
55;51;39;0.603996;0.200727;0.501127
56;51;39;0.755195;0.12436;0.71722
57;51;39;0.879132;0.0615998;0.869039
58;51;39;0.952874;0.0241171;0.95063
59;51;39;0.985137;0.00765898;0.984571
41;52;39;0.988654;0.00587291;0.98819
42;52;39;0.963438;0.018746;0.961828
43;52;39;0.903132;0.0494042;0.896268
44;52;39;0.795423;0.104021;0.7687
45;52;39;0.654424;0.175226;0.577591
46;52;39;0.515212;0.245676;0.354238
47;52;39;0.404014;0.301868;0.144706
48;52;39;0.328812;0.339795;-0.0164262
49;52;39;0.286738;0.361053;-0.114721
50;52;39;0.27307;0.367788;-0.1478
51;52;39;0.286067;0.361388;-0.116334
52;52;39;0.327256;0.3406;-0.0199806
53;52;39;0.401155;0.303326;0.138867
54;52;39;0.510777;0.247968;0.346374
55;52;39;0.648742;0.178089;0.569224
56;52;39;0.789931;0.10683;0.761743
57;52;39;0.899329;0.0513264;0.892019
58;52;39;0.961545;0.0196921;0.959863
59;52;39;0.987943;0.00621829;0.98749
42;53;39;0.974318;0.0131945;0.973277
43;53;39;0.930171;0.0356511;0.926175
44;53;39;0.845753;0.0785086;0.830116
45;53;39;0.725131;0.139688;0.676955
46;53;39;0.594786;0.205185;0.487018
47;53;39;0.483348;0.261865;0.297208
48;53;39;0.403556;0.302106;0.143766
49;53;39;0.35733;0.325458;0.0466791
50;53;39;0.342111;0.333257;0.0131105
51;53;39;0.356251;0.326022;0.0443062
52;53;39;0.401155;0.303326;0.138867
53;53;39;0.479342;0.263933;0.289812
54;53;39;0.589164;0.208045;0.478066
55;53;39;0.718774;0.142932;0.668257
56;53;39;0.840309;0.0812618;0.823645
57;53;39;0.926779;0.0373559;0.922509
58;53;39;0.972765;0.0139664;0.971691
42;54;39;0.984382;0.00808725;0.983703
43;54;39;0.95655;0.0222717;0.954493
44;54;39;0.899121;0.0513745;0.8919
45;54;39;0.808373;0.0974172;0.784901
46;54;39;0.698568;0.153182;0.640312
47;54;39;0.594176;0.205496;0.486049
48;54;39;0.514056;0.24628;0.352181
49;54;39;0.465006;0.271103;0.263416
50;54;39;0.448137;0.279484;0.231788
51;54;39;0.46342;0.271904;0.260452
52;54;39;0.510777;0.247968;0.346374
53;54;39;0.589164;0.208045;0.478066
54;54;39;0.69235;0.15635;0.631553
55;54;39;0.802262;0.100519;0.777313
56;54;39;0.894559;0.053676;0.886788
57;54;39;0.954006;0.0235404;0.951838
58;54;39;0.98327;0.00862017;0.982619
43;55;39;0.976666;0.0120221;0.975681
44;55;39;0.943745;0.0287356;0.940903
45;55;39;0.886246;0.0579183;0.877313
46;55;39;0.807868;0.0976783;0.784267
47;55;39;0.723938;0.140308;0.675304
48;55;39;0.652495;0.176205;0.574744
49;55;39;0.605909;0.199743;0.504145
50;55;39;0.589344;0.208196;0.477904
51;55;39;0.603996;0.200727;0.501127
52;55;39;0.648742;0.178089;0.569224
53;55;39;0.718774;0.142932;0.668257
54;55;39;0.802262;0.100519;0.777313
55;55;39;0.881471;0.0603249;0.871894
56;55;39;0.940623;0.0302947;0.937596
57;55;39;0.975054;0.0127999;0.974085
43;56;39;0.989141;0.00566784;0.988605
44;56;39;0.9733;0.0137346;0.97217
45;56;39;0.943529;0.0288459;0.940669
46;56;39;0.898437;0.0517262;0.891121
47;56;39;0.844363;0.0792196;0.828452
48;56;39;0.793199;0.105168;0.765869
49;56;39;0.756988;0.12346;0.719551
50;56;39;0.743473;0.130265;0.701822
51;56;39;0.755195;0.12436;0.71722
52;56;39;0.789931;0.10683;0.761743
53;56;39;0.840309;0.0812618;0.823645
54;56;39;0.894559;0.053676;0.886788
55;56;39;0.940623;0.0302947;0.937596
56;56;39;0.971567;0.0145801;0.97043
57;56;39;0.988295;0.00606457;0.987802
44;57;39;0.98909;0.0056936;0.988553
45;57;39;0.976456;0.012126;0.975468
46;57;39;0.956016;0.0225446;0.953923
47;57;39;0.929098;0.0361975;0.925002
48;57;39;0.901367;0.0503029;0.894285
49;57;39;0.880314;0.0609974;0.870399
50;57;39;0.872111;0.0651968;0.860885
51;57;39;0.879132;0.0615998;0.869039
52;57;39;0.899329;0.0513264;0.892019
53;57;39;0.926779;0.0373559;0.922509
54;57;39;0.954006;0.0235404;0.951838
55;57;39;0.975054;0.0127999;0.974085
56;57;39;0.988295;0.00606457;0.987802
46;58;39;0.984084;0.00823588;0.983401
47;58;39;0.973736;0.0134911;0.972669
48;58;39;0.962458;0.0192441;0.960794
49;58;39;0.953428;0.0238428;0.951205
50;58;39;0.949764;0.0256913;0.947325
51;58;39;0.952874;0.0241171;0.95063
52;58;39;0.961545;0.0196921;0.959863
53;58;39;0.972765;0.0139664;0.971691
54;58;39;0.98327;0.00862017;0.982619
48;59;39;0.988248;0.0060757;0.987779
49;59;39;0.985329;0.00756993;0.984752
50;59;39;0.984115;0.00817972;0.983514
51;59;39;0.985137;0.00765898;0.984571
52;59;39;0.987943;0.00621829;0.98749
48;40;40;0.986856;0.00679909;0.986315
49;40;40;0.983675;0.00842172;0.983022
50;40;40;0.982428;0.0090441;0.981756
51;40;40;0.983689;0.00841663;0.983033
52;40;40;0.986879;0.00679153;0.98633
45;41;40;0.988939;0.00574528;0.988448
46;41;40;0.979239;0.0107048;0.978373
47;41;40;0.965983;0.0174252;0.964562
48;41;40;0.95187;0.024648;0.949519
49;41;40;0.940821;0.0302697;0.937658
50;41;40;0.93665;0.03239;0.93315
51;41;40;0.94086;0.0302525;0.937695
52;41;40;0.951929;0.0246224;0.949573
53;41;40;0.966041;0.0174031;0.964608
54;41;40;0.97928;0.0106924;0.978399
55;41;40;0.988964;0.00574182;0.988455
44;42;40;0.983534;0.00852543;0.982813
45;42;40;0.964843;0.0180203;0.963331
46;42;40;0.935454;0.033025;0.9318
47;42;40;0.8982;0.0519062;0.890736
48;42;40;0.861314;0.0706097;0.848465
49;42;40;0.834465;0.0842316;0.816628
50;42;40;0.824701;0.0892227;0.804748
51;42;40;0.834545;0.0841929;0.816721
52;42;40;0.861439;0.0705519;0.8486
53;42;40;0.898314;0.0518568;0.890847
54;42;40;0.935517;0.0330035;0.931848
55;42;40;0.964857;0.018025;0.963322
56;42;40;0.983524;0.00854087;0.982782
43;43;40;0.981211;0.00970858;0.980405
44;43;40;0.954602;0.0232351;0.952477
45;43;40;0.907007;0.0474475;0.900577
46;43;40;0.839616;0.0815043;0.823032
47;43;40;0.764943;0.119473;0.729825
48;43;40;0.699481;0.152518;0.641975
49;43;40;0.656025;0.174534;0.57972
50;43;40;0.640957;0.182114;0.557476
51;43;40;0.656136;0.17448;0.579877
52;43;40;0.699654;0.152436;0.642206
53;43;40;0.765092;0.119408;0.729999
54;43;40;0.839656;0.0814975;0.823054
55;43;40;0.906928;0.0475021;0.90046
56;43;40;0.954474;0.0233121;0.952317
57;43;40;0.981111;0.00976966;0.980281
42;44;40;0.983534;0.00852543;0.982813
43;44;40;0.954602;0.0232351;0.952477
44;44;40;0.895383;0.0533226;0.887589
45;44;40;0.802132;0.100492;0.777333
46;44;40;0.690302;0.157309;0.628817
47;44;40;0.584771;0.210393;0.470819
48;44;40;0.50403;0.251277;0.334636
49;44;40;0.455014;0.275928;0.245008
50;44;40;0.438849;0.284183;0.213914
51;44;40;0.455113;0.275879;0.245192
52;44;40;0.50418;0.251206;0.334893
53;44;40;0.584865;0.210355;0.470952
54;44;40;0.690204;0.157374;0.62865
55;44;40;0.801788;0.100685;0.776869
56;44;40;0.894926;0.0535709;0.88704
57;44;40;0.954228;0.0234331;0.952063
58;44;40;0.983328;0.00863804;0.982584
41;45;40;0.988939;0.00574528;0.988448
42;45;40;0.964843;0.0180203;0.963331
43;45;40;0.907007;0.0474475;0.900577
44;45;40;0.802132;0.100492;0.777333
45;45;40;0.662984;0.171152;0.58963
46;45;40;0.523376;0.241549;0.368437
47;45;40;0.410589;0.298383;0.158265
48;45;40;0.333745;0.337209;-0.00516253
49;45;40;0.29045;0.359012;-0.105568
50;45;40;0.276582;0.365887;-0.139002
51;45;40;0.290511;0.358982;-0.105422
52;45;40;0.333821;0.337175;-0.00499846
53;45;40;0.410559;0.298408;0.158189
54;45;40;0.523042;0.241733;0.367833
55;45;40;0.6622;0.171569;0.58845
56;45;40;0.801052;0.101061;0.775945
57;45;40;0.906054;0.0479458;0.899485
58;45;40;0.964275;0.0183172;0.962717
59;45;40;0.988691;0.0058747;0.988186
41;46;40;0.979239;0.0107048;0.978373
42;46;40;0.935454;0.033025;0.9318
43;46;40;0.839616;0.0815043;0.823032
44;46;40;0.690302;0.157309;0.628817
45;46;40;0.523376;0.241549;0.368437
46;46;40;0.380283;0.313574;0.0961414
47;46;40;0.278624;0.365238;-0.134524
48;46;40;0.214854;0.397289;-0.298026
49;46;40;0.18117;0.414478;-0.391687
50;46;40;0.170778;0.419872;-0.421728
51;46;40;0.181195;0.414466;-0.391617
52;46;40;0.214855;0.397292;-0.298029
53;46;40;0.278462;0.365325;-0.134926
54;46;40;0.379703;0.313882;0.0948996
55;46;40;0.522098;0.242219;0.366181
56;46;40;0.68838;0.158306;0.626057
57;46;40;0.837712;0.0824887;0.820716
58;46;40;0.934217;0.0336621;0.930441
59;46;40;0.978671;0.0109907;0.977789
41;47;40;0.965983;0.0174252;0.964562
42;47;40;0.8982;0.0519062;0.890736
43;47;40;0.764943;0.119473;0.729825
44;47;40;0.584771;0.210393;0.470819
45;47;40;0.410589;0.298383;0.158265
46;47;40;0.278624;0.365238;-0.134524
47;47;40;0.192425;0.408505;-0.359575
48;47;40;0.142418;0.434365;-0.506166
49;47;40;0.116854;0.447429;-0.585832
50;47;40;0.109032;0.45131;-0.610837
51;47;40;0.116852;0.44743;-0.585838
52;47;40;0.142359;0.434396;-0.506346
53;47;40;0.192156;0.408645;-0.360335
54;47;40;0.277833;0.365657;-0.136481
55;47;40;0.408831;0.299278;0.154713
56;47;40;0.581955;0.211851;0.466239
57;47;40;0.761823;0.12107;0.725742
58;47;40;0.895965;0.0530432;0.888214
59;47;40;0.964925;0.0179635;0.963448
40;48;40;0.986856;0.00679909;0.986315
41;48;40;0.95187;0.024648;0.949519
42;48;40;0.861314;0.0706097;0.848465
43;48;40;0.699481;0.152518;0.641975
44;48;40;0.50403;0.251277;0.334636
45;48;40;0.333745;0.337209;-0.00516253
46;48;40;0.214854;0.397289;-0.298026
47;48;40;0.142418;0.434365;-0.506166
48;48;40;0.101812;0.4551;-0.634369
49;48;40;0.0817633;0.465226;-0.701042
50;48;40;0.0758262;0.468368;-0.721327
51;48;40;0.0817397;0.465237;-0.701122
52;48;40;0.101701;0.455156;-0.634733
53;48;40;0.142045;0.434564;-0.507308
54;48;40;0.213834;0.397805;-0.300783
55;48;40;0.331534;0.338346;-0.0101692
56;48;40;0.500296;0.253178;0.327971
57;48;40;0.695055;0.154785;0.635731
58;48;40;0.857887;0.0723492;0.84445
59;48;40;0.950164;0.025516;0.947696
60;48;40;0.986258;0.00709551;0.985714
40;49;40;0.983675;0.00842172;0.983022
41;49;40;0.940821;0.0302697;0.937658
42;49;40;0.834465;0.0842316;0.816628
43;49;40;0.656025;0.174534;0.57972
44;49;40;0.455014;0.275928;0.245008
45;49;40;0.29045;0.359012;-0.105568
46;49;40;0.18117;0.414478;-0.391687
47;49;40;0.116854;0.447429;-0.585832
48;49;40;0.0817633;0.465226;-0.701042
